Date,Open,High,Low,Close,Adj Close,Volume
2009-04-14,36.780701,36.850300,36.362999,36.362999,19.778763,3333035
2009-04-15,36.303299,36.571800,35.587200,36.064602,19.616453,4182651
2009-04-16,36.939899,37.019402,36.114300,36.561901,19.886948,2769896
2009-04-17,37.297901,37.665901,36.800598,36.800598,20.016788,4225943
2009-04-20,37.297901,37.297901,36.024799,36.303299,19.746292,3204673
2009-04-21,35.577202,35.905499,35.318600,35.686600,19.410856,2598666
2009-04-22,35.905499,36.293400,35.736401,36.293400,19.740904,2276593
2009-04-23,36.253601,36.790699,36.193901,36.790699,20.011400,4999618
2009-04-24,36.502201,36.770802,35.368401,35.766201,19.454149,10308240
2009-04-27,35.905499,36.353001,34.582600,35.557400,19.340578,2929860
2009-04-28,35.000401,35.945301,34.662201,35.288799,19.194475,4504218
2009-04-29,34.811401,35.278900,34.154900,34.324001,18.669697,4025346
2009-04-30,34.930801,35.139599,34.731800,34.920799,18.994312,3470005
2009-05-01,34.572701,35.040100,34.463299,34.861099,18.961838,1713683
2009-05-04,34.821301,36.402802,34.821301,36.402802,19.800415,2755212
2009-05-05,37.248199,37.248199,35.815899,36.024799,19.594805,2951978
2009-05-06,36.253601,36.452499,35.308701,35.825901,19.486618,1999124
2009-05-07,36.353001,36.402802,35.438000,35.885601,19.519094,3575859
2009-05-08,35.557400,36.651402,35.557400,36.542000,19.876123,2956926
2009-05-11,36.472401,36.512199,36.024799,36.482300,19.843651,2831819
2009-05-12,35.905499,36.691200,35.706501,36.402802,19.800415,3115110
2009-05-13,36.551998,36.621601,35.656799,36.542000,19.876123,4210181
2009-05-14,35.825901,35.905499,35.109798,35.278900,19.189095,4114817
2009-05-15,35.686600,35.706501,35.318600,35.626999,19.378433,2545643
2009-05-18,35.159500,35.487701,35.070000,35.308701,19.205303,1765178
2009-05-19,36.054699,36.183998,35.835800,35.955200,19.556952,2047894
2009-05-20,36.203800,36.203800,35.408199,36.004902,19.583979,2238510
2009-05-21,35.557400,35.696602,35.179401,35.408199,19.259418,2924046
2009-05-22,35.209202,35.378300,34.930801,35.318600,19.210684,2270433
2009-05-25,34.811401,35.268902,34.572701,34.612499,18.826622,3640928
2009-05-26,34.662201,35.298801,33.777000,35.258999,19.178267,4554202
2009-05-27,35.199299,35.676701,34.572701,34.940701,19.005140,4546003
2009-05-28,34.711899,34.900902,33.767101,33.767101,18.366783,7988535
2009-05-29,34.433399,35.040100,34.085300,34.950600,19.010521,12616541
2009-06-01,35.298801,36.094398,34.861099,35.965099,19.562334,4533845
2009-06-02,36.412701,36.412701,35.626999,36.134201,19.654316,4328304
2009-06-03,36.283401,36.900101,36.014900,36.601700,19.908596,4871738
2009-06-04,36.800598,37.198502,36.442600,36.591801,19.903217,4617218
2009-06-05,37.019402,37.447102,36.174000,36.313301,19.751730,4441440
2009-06-09,36.959801,37.228298,36.452499,36.790699,20.011400,5257485
2009-06-10,36.900101,37.795200,36.830399,37.755402,20.536129,4801301
2009-06-11,37.546600,37.586399,36.969700,37.238201,20.254808,4528381
2009-06-12,37.367500,37.775299,37.238201,37.596298,20.449585,4382428
2009-06-15,37.506802,38.213001,37.297901,38.004101,20.671396,3965605
2009-06-16,37.695801,38.272598,37.606300,37.894699,20.611893,4642182
2009-06-17,37.477001,37.904598,36.929901,37.496799,20.395464,4328207
2009-06-18,38.063801,38.193100,37.377499,37.864799,20.595627,6916332
2009-06-19,38.232800,38.521301,37.994099,38.292500,20.828264,4551394
2009-06-22,38.461601,38.670502,38.153301,38.491501,20.936506,3026470
2009-06-23,37.795200,38.043900,36.979599,37.019402,20.135794,5914153
2009-06-24,37.049301,37.138802,36.532101,36.830399,20.032991,5024428
2009-06-25,36.651402,37.447102,36.422699,37.347599,20.314314,4164429
2009-06-26,37.675900,38.869400,37.646000,38.451698,20.914860,13414563
2009-06-29,38.342300,39.127998,38.163200,38.710300,21.055523,5671151
2009-06-30,39.167801,39.585499,38.391998,38.789799,21.098759,6736925
2009-07-01,38.690399,38.690399,37.596298,37.884701,20.606457,4155205
2009-07-02,37.964298,38.163200,37.218300,37.218300,20.243980,4594424
2009-07-03,36.601700,37.049301,36.472401,36.989601,20.119585,3704839
2009-07-06,36.800598,36.999500,36.561901,36.850300,20.043818,3006454
2009-07-07,37.148701,37.218300,36.721100,36.790699,20.011400,3077847
2009-07-08,36.054699,37.059200,36.004902,37.059200,20.157446,5753316
2009-07-09,36.800598,36.999500,36.532101,36.900101,20.070908,3492646
2009-07-10,36.949799,37.447102,36.701099,37.248199,20.260244,3060295
2009-07-13,37.098999,37.228298,36.502201,36.522099,19.865301,3170577
2009-07-14,37.297901,38.173199,37.198502,38.093601,20.720078,3777199
2009-07-15,38.382000,38.730202,38.113499,38.610802,21.001398,3524451
2009-07-16,39.287102,39.685001,39.008701,39.197601,21.320576,4925093
2009-07-17,39.575600,39.575600,39.048401,39.277199,21.363867,2378298
2009-07-20,39.476101,39.863998,39.167801,39.685001,21.585682,2748349
2009-07-21,39.784500,39.983398,39.237400,39.535801,21.504530,3186817
2009-07-22,38.789799,39.197601,38.789799,38.889301,21.152878,4374682
2009-07-23,38.789799,39.088200,38.590900,38.720200,21.060902,6015650
2009-07-24,39.386600,39.714802,39.306999,39.535801,21.504530,5049588
2009-07-27,39.863998,40.122601,39.635300,39.953499,21.731726,3095192
2009-07-28,39.943600,40.053001,39.595501,39.804298,21.650574,3868405
2009-07-29,39.804298,40.192200,39.585499,39.685001,21.585682,4098180
2009-07-30,40.102699,41.544899,39.883900,41.395699,22.516174,5739939
2009-07-31,42.261002,42.619099,41.564800,42.569401,23.154579,12582560
2009-08-03,42.728500,43.782799,42.728500,43.414799,23.614416,4660723
2009-08-04,44.260201,44.459099,43.653500,44.270100,24.079639,5643096
2009-08-05,44.280102,44.329800,42.997002,42.997002,23.387163,4309503
2009-08-06,43.215900,44.250301,43.186001,44.111000,23.993097,4200698
2009-08-07,43.663399,44.210499,43.514198,44.210499,24.047216,3431546
2009-08-10,44.558601,44.638100,43.474499,43.603699,23.717167,3782551
2009-08-11,43.603699,44.170700,43.414799,43.693298,23.765902,3839575
2009-08-12,44.061298,45.115601,43.494400,45.075802,24.517879,7651514
2009-08-13,45.583000,47.293800,45.553200,47.273899,25.713482,8610556
2009-08-14,47.840801,48.208801,46.617401,46.766602,25.437551,9421583
2009-08-17,45.443802,45.752102,45.035999,45.055901,25.124878,18667097
2009-08-18,44.558601,45.403999,44.508900,45.055901,25.124878,6308746
2009-08-19,45.742199,45.742199,44.558601,44.697800,24.925180,4694468
2009-08-20,45.602901,45.602901,44.558601,44.737598,24.947380,3245472
2009-08-21,44.717701,44.777401,43.205898,43.315300,24.154247,5869857
2009-08-24,43.961800,44.459099,43.852402,44.369598,24.742172,5157857
2009-08-25,44.409401,44.409401,43.792702,44.071201,24.575769,4242047
2009-08-26,44.399399,44.638100,44.130901,44.379601,24.747749,4745252
2009-08-27,44.598400,44.697800,44.240299,44.508900,24.819847,4992747
2009-08-28,44.747601,45.026100,44.528702,44.906700,25.041676,5872931
2009-08-31,45.403999,45.851601,45.254799,45.752102,25.513103,6546709
2009-09-01,45.583000,46.229500,45.384102,46.060398,25.685026,5577649
2009-09-02,45.155300,45.394100,44.757500,45.264801,25.241369,6241041
2009-09-03,45.254799,45.264801,44.429298,44.737598,24.947380,3906903
2009-09-04,45.254799,45.702400,45.125500,45.433800,25.335602,6947797
2009-09-07,45.722301,46.309101,45.632801,45.642700,25.452097,4849165
2009-09-08,46.090302,46.607498,45.861500,46.577599,25.973444,3894687
2009-09-09,46.617401,46.617401,46.100201,46.398602,25.873615,4057496
2009-09-10,46.617401,47.144600,46.498100,47.025200,26.223030,3352049
2009-09-11,47.393200,47.641899,46.985401,47.343498,26.400522,4672161
2009-09-14,47.144600,47.323601,46.279301,46.418499,25.884716,4340892
2009-09-15,46.557800,47.214199,46.070400,46.259399,25.795994,5320016
2009-09-16,46.796501,48.168999,46.657200,48.139198,26.844242,6159417
2009-09-17,48.487301,49.601299,48.407700,49.024399,27.337860,7450209
2009-09-18,48.706100,49.024399,48.328201,48.825500,27.226944,6133744
2009-09-21,48.855301,49.233200,48.467400,48.636501,27.121557,3226124
2009-09-22,48.437599,48.875198,48.427601,48.606701,27.104940,2774463
2009-09-23,49.123901,49.849899,49.034302,49.730598,27.731663,3190253
2009-09-24,49.233200,50.257702,49.193501,49.730598,27.731663,5362845
2009-09-25,49.332699,51.381599,49.233200,51.023499,28.452639,8179382
2009-09-28,50.665501,50.914200,49.929501,50.764999,28.308489,4891560
2009-09-29,51.312000,52.087799,51.312000,51.819199,28.896349,3824543
2009-09-30,51.341801,52.008202,51.053398,51.471100,28.702236,4057654
2009-10-01,51.222500,51.620300,50.476501,50.625702,28.230810,2910975
2009-10-02,49.332699,50.028900,49.123901,49.730598,27.731663,3860887
2009-10-05,49.730598,49.730598,49.730598,49.730598,27.731663,0
2009-10-06,49.939400,50.208000,49.153702,49.233200,27.454300,4470496
2009-10-07,49.989201,51.351799,49.979198,51.023499,28.452639,3875689
2009-10-08,51.023499,52.764099,50.635700,52.684601,29.378929,4788512
2009-10-09,53.211700,53.341000,52.505501,52.873501,29.484266,4255876
2009-10-12,53.321098,53.430500,52.097698,52.356300,29.195862,2602418
2009-10-13,52.664700,53.589600,52.316601,53.360901,29.756062,4663658
2009-10-14,53.510101,54.773201,53.380798,54.673801,30.488190,3586694
2009-10-15,55.200901,55.698200,54.922401,55.220798,30.793209,4754795
2009-10-16,54.862801,55.360100,54.604099,54.982101,30.660101,3358340
2009-10-19,54.703602,54.753300,53.907902,54.216301,30.233067,3714946
2009-10-20,54.882599,55.300400,54.455002,54.604099,30.449310,4760270
2009-10-21,54.027302,54.395302,53.917900,54.136700,30.188673,4393524
2009-10-22,53.758701,54.455002,53.659302,54.246101,30.249676,4085862
2009-10-23,54.902500,55.936901,54.823002,55.936901,31.192528,8432924
2009-10-26,55.419701,55.897099,55.350101,55.678299,31.048323,5123873
2009-10-27,55.131302,55.598801,54.703602,54.852798,30.587999,6309298
2009-10-28,54.852798,54.852798,52.744202,52.744202,29.412172,11207646
2009-10-29,51.809299,52.067902,50.824600,51.172699,28.535837,11003866
2009-10-30,52.714401,52.963100,51.968399,51.968399,28.979546,9326204
2009-11-02,50.526199,50.933998,50.128399,50.635700,28.236383,4104580
2009-11-03,51.023499,51.172699,50.297501,51.003700,28.441595,3196337
2009-11-04,50.944000,52.057899,50.854500,51.093201,28.491508,5105200
2009-11-05,51.282200,51.938599,50.953899,51.570599,28.757717,4269060
2009-11-06,52.674599,52.674599,52.217098,52.425999,29.234715,3468557
2009-11-09,53.689098,54.912498,53.221600,54.783199,30.549194,8826428
2009-11-10,55.598801,55.648499,54.842899,55.250599,30.809826,4454713
2009-11-11,55.310299,55.568901,54.405201,54.703602,30.504812,4908974
2009-11-12,54.852798,55.280499,54.305801,54.305801,30.282970,3621792
2009-11-13,53.709000,54.156601,53.510101,54.037201,30.133192,4768007
2009-11-16,54.425098,54.763302,53.609501,53.669201,29.927971,3391193
2009-11-17,53.868099,54.057098,52.117599,52.356300,29.195862,5031301
2009-11-18,52.445900,53.082401,51.749599,52.018200,29.007317,4290570
2009-11-19,52.435902,52.963100,51.948502,52.793999,29.439938,3194988
2009-11-20,52.127602,52.555302,51.719799,52.475700,29.262440,3431249
2009-11-23,52.813900,52.913300,51.868999,52.515499,29.284632,2734497
2009-11-24,53.112202,53.211700,52.177299,52.455799,29.251335,3694075
2009-11-25,52.455799,52.605000,51.680000,52.296700,29.162621,8338827
2009-11-26,52.565201,52.684601,51.799400,52.097698,29.051643,3587664
2009-11-27,50.874401,51.212502,50.028900,50.327301,28.064411,9618878
2009-11-30,51.461201,52.664700,51.232399,52.515499,29.284632,5992102
2009-12-01,52.416000,53.559799,52.266800,53.559799,29.866974,4775319
2009-12-02,54.305801,54.673801,53.878101,54.405201,30.338404,5789633
2009-12-03,54.653900,54.842899,53.619499,53.818401,30.011179,4728516
2009-12-04,53.529999,54.087002,53.231602,53.669201,29.927971,3483164
2009-12-07,53.858200,54.206299,52.933201,53.500099,29.833691,3868041
2009-12-08,53.659302,53.728901,52.485600,52.803902,29.445457,5216971
2009-12-09,52.018200,52.664700,51.888901,52.575100,29.317871,3757809
2009-12-10,52.455799,52.833801,51.958500,52.227001,29.123753,3661153
2009-12-11,52.495602,52.565201,52.048000,52.217098,29.118233,2894180
2009-12-14,52.316601,52.515499,51.670101,52.515499,29.284632,3027266
2009-12-15,52.038101,52.963100,52.038101,52.435902,29.240252,2744248
2009-12-16,52.316601,52.913300,52.266800,52.386200,29.212528,2766252
2009-12-17,52.903400,52.903400,51.580502,51.799400,28.885309,10574930
2009-12-18,51.520901,52.575100,50.983799,52.575100,29.317871,12549298
2009-12-21,52.823799,52.982899,51.868999,51.868999,28.924116,2093190
2009-12-22,52.137501,52.396099,51.938599,52.306599,29.168140,2438796
2009-12-23,52.197201,52.714401,52.077801,52.714401,29.395546,1868900
2009-12-24,52.813900,53.629398,52.614899,53.579700,29.878069,1401051
2009-12-29,53.907902,54.504700,53.868099,54.206299,30.227493,1903126
2009-12-30,54.524601,54.653900,54.037201,54.126701,30.183105,959057
2009-12-31,54.375401,54.614101,54.295799,54.554401,30.421608,1085149
2010-01-04,54.275902,54.673801,54.156601,54.574299,30.432697,992763
2010-01-05,54.753300,55.499298,54.753300,55.399799,30.893032,3163162
2010-01-06,55.708199,55.897099,55.489399,55.678299,31.048323,3210425
2010-01-07,55.698200,56.165699,54.902500,55.141201,30.748821,3089618
2010-01-08,55.419701,55.996601,55.369999,55.857399,31.148201,3159304
2010-01-11,55.996601,56.473999,55.946899,56.265202,31.375607,2751882
2010-01-12,56.145802,56.712700,56.046299,56.265202,31.375607,3539936
2010-01-13,55.966801,56.185600,55.558998,55.708199,31.065004,2761570
2010-01-14,56.096100,56.782299,55.996601,56.484001,31.497623,3020355
2010-01-15,56.493900,57.786900,55.897099,57.786900,32.224163,4801453
2010-01-18,57.737202,58.334000,57.209999,57.737202,32.196453,6117435
2010-01-19,57.647701,57.677502,56.245300,56.334801,31.414415,5840219
2010-01-20,56.991199,57.001202,56.016499,56.255199,31.370028,3761697
2010-01-21,56.245300,56.951401,56.006599,56.255199,31.370028,5142695
2010-01-22,55.200901,55.588799,54.713600,55.449600,30.920801,5067217
2010-01-25,54.703602,55.051701,54.464901,54.852798,30.587999,3028847
2010-01-27,54.524601,54.614101,53.907902,54.335602,30.299591,4035587
2010-01-28,54.783199,54.902500,54.405201,54.803101,30.560276,5277686
2010-01-29,54.007401,54.146599,52.714401,52.943100,29.523081,9940798
2010-02-01,52.913300,53.450401,52.694500,52.694500,29.384451,4273995
2010-02-02,53.430500,53.738800,52.784000,53.261398,29.700571,4302260
2010-02-03,53.579700,53.699100,52.396099,53.122200,29.622948,3878183
2010-02-04,53.002800,53.161999,52.356300,52.664700,29.367830,4473856
2010-02-05,51.620300,52.406101,51.252300,52.386200,29.212528,4370024
2010-02-08,52.813900,53.082401,52.137501,52.485600,29.267958,3500181
2010-02-09,51.958500,52.435902,51.361698,52.435902,29.240252,3706647
2010-02-10,52.913300,53.012798,51.142899,51.550701,28.746626,5324992
2010-02-11,51.928600,52.764099,51.680000,52.714401,29.395546,3500327
2010-02-12,53.510101,53.559799,51.859001,52.018200,29.007317,6234554
2010-02-15,50.874401,51.749599,50.735100,51.302101,29.283535,7306032
2010-02-16,51.829201,52.077801,51.162800,51.232399,29.243750,6563738
2010-02-17,51.749599,53.181900,51.670101,52.893398,30.191862,5549881
2010-02-18,53.241501,53.261398,52.306599,52.714401,30.089682,3969657
2010-02-19,52.963100,53.042599,52.087799,52.525398,29.981792,3848201
2010-02-22,53.092400,53.937801,52.953098,53.838299,30.731207,4177863
2010-02-23,53.709000,54.256001,53.619499,54.256001,30.969633,4219766
2010-02-24,53.758701,54.335602,53.520000,53.709000,30.657412,6820499
2010-02-25,54.007401,54.445000,52.724300,52.893398,30.191862,5289481
2010-02-26,53.370800,53.858200,52.793999,53.629398,30.611967,6865403
2010-03-01,53.927799,54.156601,53.221600,54.156601,30.912891,4825013
2010-03-02,54.275902,54.663799,54.096901,54.624100,31.179749,4056121
2010-03-03,54.574299,55.031799,54.345600,54.842899,31.304638,4116473
2010-03-04,54.862801,55.001999,54.315701,54.673801,31.208122,3616618
2010-03-05,54.842899,55.151199,54.574299,54.803101,31.281921,3007680
2010-03-08,55.300400,55.330200,54.345600,54.524601,31.122955,2897044
2010-03-09,54.474899,55.121300,54.226200,54.912498,31.344370,4748742
2010-03-10,55.380001,55.737999,55.210899,55.389900,31.616869,5997888
2010-03-11,55.549000,55.857399,55.320301,55.499298,31.679321,4624233
2010-03-12,55.698200,55.917000,55.389900,55.578899,31.724752,1724697
2010-03-15,55.250599,55.728100,55.121300,55.300400,31.565792,3238429
2010-03-16,55.360100,55.598801,55.101501,55.380001,31.611216,3643375
2010-03-17,55.588799,56.066200,55.558998,55.837502,31.872368,4269046
2010-03-18,56.404400,56.692799,55.976700,56.304901,32.139164,5981290
2010-03-19,56.195499,56.394501,55.777802,55.907101,31.912088,3597857
2010-03-22,55.260601,55.797699,55.250599,55.449600,31.650951,2164300
2010-03-23,55.797699,56.643101,55.728100,56.394501,32.190304,4400824
2010-03-24,56.692799,57.120499,56.394501,56.901699,32.479809,4526451
2010-03-25,56.692799,56.891800,56.473999,56.891800,32.474171,3303319
2010-03-26,56.473999,57.140400,55.907101,57.060799,32.570633,9394838
2010-03-29,57.140400,57.140400,56.324799,56.732601,32.383293,3767225
2010-03-30,56.682899,56.951401,56.374599,56.464100,32.230030,3343584
2010-03-31,56.304901,56.543701,55.956799,55.986698,31.957520,5549771
2010-04-01,56.046299,56.484001,55.926998,56.484001,32.241390,2871038
2010-04-06,56.593399,57.070801,56.334801,56.931499,32.496826,2832695
2010-04-07,56.991199,57.160301,56.891800,57.160301,32.627426,3601684
2010-04-08,57.060799,57.657600,56.941502,57.617802,32.888573,4101506
2010-04-09,57.687500,57.945999,57.448700,57.826698,33.007809,2770195
2010-04-12,58.015701,58.234501,57.985802,58.085300,33.155415,2710576
2010-04-13,57.886398,58.075401,57.548199,57.777000,32.979450,2454707
2010-04-14,58.055500,58.960499,57.975899,58.900902,33.620972,4232936
2010-04-15,58.990398,59.278801,58.791500,59.030201,33.694771,2124784
2010-04-16,58.801399,59.507599,58.781502,59.507599,33.967274,5314589
2010-04-19,58.642300,58.980400,58.552799,58.781502,33.552822,2604179
2010-04-20,59.238998,59.308701,58.861099,58.950600,33.649342,2264643
2010-04-21,59.308701,59.676701,59.119701,59.209202,33.796959,6301872
2010-04-22,58.811401,59.040100,58.234501,58.682098,33.496082,4098135
2010-04-23,58.184700,58.443401,57.707298,57.886398,33.041889,3974385
2010-04-27,58.055500,58.264301,57.379101,57.836601,33.013470,3536305
2010-04-28,56.762501,57.538300,56.414299,57.418900,32.775028,3505166
2010-04-29,57.090698,57.379101,56.852001,57.259800,32.684219,3588697
2010-04-30,57.737202,58.363800,57.657600,58.194698,33.217873,13397215
2010-05-03,57.985802,58.821301,57.518398,58.612400,33.456299,3380434
2010-05-04,58.980400,59.119701,57.985802,57.995800,33.104332,4140556
2010-05-05,56.991199,57.428799,56.205502,56.593399,32.303829,4933714
2010-05-06,55.817600,56.006599,54.096901,54.872700,31.321655,7722751
2010-05-07,53.211700,53.659302,52.475700,52.714401,30.089682,10896392
2010-05-10,53.291302,55.588799,53.291302,55.449600,31.650951,7830809
2010-05-11,55.956799,56.096100,54.455002,54.554401,31.139967,6186284
2010-05-12,54.087002,55.101501,53.291302,54.007401,30.827736,6713443
2010-05-13,54.763302,54.793098,53.868099,54.643902,31.191053,4688297
2010-05-14,54.206299,54.305801,53.271400,53.420601,30.492786,5098123
2010-05-17,52.714401,52.843700,51.759602,51.759602,29.544680,5993655
2010-05-18,52.266800,52.654701,51.789398,52.356300,29.885284,6553266
2010-05-19,51.520901,51.670101,51.103100,51.103100,29.169939,7521700
2010-05-20,50.973801,51.351799,49.730598,49.800201,28.426237,8335759
2010-05-21,48.238602,51.083199,48.179001,50.665501,28.920162,9898143
2010-05-24,51.023499,51.948502,50.963902,51.948502,29.652498,6203672
2010-05-25,51.321899,51.371700,49.949402,50.038898,28.562485,6299933
2010-05-26,51.262299,51.510899,50.327301,50.506401,28.829344,8629332
2010-05-27,49.929501,50.466599,49.432201,50.456600,28.800917,7617376
2010-05-28,51.670101,52.217098,51.232399,51.839100,29.590055,8415221
2010-05-31,51.590500,51.620300,50.834599,51.093201,29.164288,3853449
2010-06-01,50.844501,51.123001,50.178101,50.715199,28.948526,3850783
2010-06-02,50.068699,50.904202,50.038898,50.058800,28.573854,4297685
2010-06-03,51.003700,51.670101,50.884300,51.670101,29.493593,3227120
2010-06-04,51.222500,51.530800,50.864399,51.192600,29.221029,3761903
2010-06-07,49.929501,49.929501,49.332699,49.810101,28.431890,6155490
2010-06-08,49.830002,50.585899,49.551498,50.476501,28.812271,5483259
2010-06-09,50.874401,50.884300,50.028900,50.456600,28.800917,3730986
2010-06-10,50.625702,51.510899,50.556099,51.113098,29.175646,5613086
2010-06-11,51.918701,52.217098,51.759602,52.217098,29.805819,4579982
2010-06-15,52.246899,52.296700,51.868999,51.918701,29.635490,4361101
2010-06-16,52.614899,52.784000,52.366299,52.694500,30.078327,6395990
2010-06-17,52.714401,52.863602,51.888901,52.217098,29.805819,5215307
2010-06-18,52.276798,52.644798,52.097698,52.306599,29.856897,3239824
2010-06-21,52.933201,53.191799,52.585098,52.992901,30.248657,3234186
2010-06-22,52.515499,52.913300,52.217098,52.256901,29.828539,2915256
2010-06-23,51.660099,51.898800,50.924099,50.933998,29.073414,4802567
2010-06-24,51.192600,51.381599,50.496399,50.546101,28.852007,4157082
2010-06-25,49.869801,50.028900,49.640999,49.730598,28.386511,7865900
2010-06-28,50.327301,50.426800,49.631100,49.680801,28.358086,3927237
2010-06-29,49.730598,50.008999,48.964699,49.113899,28.034491,3914198
2010-06-30,48.238602,48.467400,47.800999,48.377899,27.614384,6742810
2010-07-01,47.950199,48.009899,47.144600,47.214199,26.950138,4963676
2010-07-02,47.393200,47.870602,46.796501,47.472801,27.097750,5801200
2010-07-05,47.323601,47.990002,47.303699,47.532501,27.131824,3782820
2010-07-06,47.313599,48.815498,47.144600,48.626499,27.756287,5141340
2010-07-07,48.646400,48.825500,47.791100,47.990002,27.392965,5350598
2010-07-08,49.332699,49.690800,49.064201,49.283001,28.131014,4566296
2010-07-09,49.342701,49.710701,49.084099,49.531601,28.272919,4557938
2010-07-12,49.382500,49.621201,48.915001,49.292900,28.136673,3074827
2010-07-13,49.412300,49.889702,49.322800,49.660900,28.346729,3937419
2010-07-14,50.576000,51.212502,50.396900,51.212502,29.232393,3782109
